# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     300   9.174148167374E-01   4.915635990891E-03
     301   2.369942921963E+00   8.539084729509E-03
     302   2.617530752790E+00   8.450111062074E-03
     303   1.238513231741E+00   3.753480683011E-03
     304  -1.543085954618E+00  -4.655716810838E-03
     305  -4.834748036490E+00  -1.412831611989E-02
     306  -7.372742729717E+00  -2.112902264509E-02
     307  -8.116198195656E+00  -2.287644939974E-02
     308  -6.739232703975E+00  -1.864353691165E-02
     309  -3.741410141981E+00  -9.969581722017E-03
     310  -1.512450205585E-01   2.087583296053E-04
     311   2.936244493028E+00   8.831530852429E-03
     312   4.662284360879E+00   1.354766427238E-02
     313   4.495278385037E+00   1.296837745805E-02
     314   2.536148927639E+00   7.477743783162E-03
     315  -3.076228364989E-01  -3.570991587145E-04
     316  -2.711171399440E+00  -6.903569211223E-03
     317  -3.648367531051E+00  -9.405159545818E-03
     318  -2.997399409925E+00  -7.570630770263E-03
     319  -1.577305870793E+00  -3.632317293683E-03
     320  -6.047513460996E-01  -8.781928218843E-04
     321  -1.184615638876E+00  -2.314944649335E-03
     322  -4.009630530774E+00  -9.883065668517E-03
     323  -8.851270720797E+00  -2.303181346079E-02
     324  -1.434851032541E+01  -3.806875244259E-02
     325  -1.867751277673E+01  -4.995707488108E-02
     326  -2.052881685496E+01  -5.502550750816E-02
     327  -1.960726366603E+01  -5.238607787754E-02
     328  -1.660673765666E+01  -4.390767835322E-02
     329  -1.292269836254E+01  -3.345967338367E-02
     330  -1.012182707592E+01  -2.543848993937E-02
     331  -9.300183126110E+00  -2.293993566058E-02
     332  -1.061346942445E+01  -2.641558195805E-02
     333  -1.318404119594E+01  -3.342272064057E-02
     334  -1.545132342070E+01  -3.963695766985E-02
     335  -1.583904196191E+01  -4.074491958758E-02
     336  -1.342989645258E+01  -3.430530825307E-02
     337  -8.285408745689E+00  -2.054996607207E-02
     338  -1.371944040313E+00  -2.095901151017E-03
     339   5.793997013074E+00   1.702755201475E-02
     340   1.171315327522E+01   3.285286540946E-02
     341   1.526211344642E+01   4.237826268080E-02
     342   1.576392738829E+01   4.374416910721E-02
     343   1.304592727989E+01   3.643822986276E-02
     344   7.564703128953E+00   2.169278223134E-02
     345   4.279985792010E-01   2.552618543212E-03
     346  -6.871199813692E+00  -1.689202167008E-02
     347  -1.289487416050E+01  -3.273258292216E-02
     348  -1.669232345400E+01  -4.241741506594E-02
     349  -1.801881012861E+01  -4.536452239535E-02
     350  -1.731892111187E+01  -4.292749729725E-02
     351  -1.544228065414E+01  -3.758065595239E-02
     352  -1.323875219480E+01  -3.173764348060E-02
     353  -1.133731911726E+01  -2.709020126550E-02
     354  -9.974325996306E+00  -2.413796727259E-02
     355  -8.823136240095E+00  -2.178756711624E-02
     356  -7.324483136709E+00  -1.834119580785E-02
     357  -5.295538876329E+00  -1.319249808040E-02
     358  -3.103154626077E+00  -7.304850907114E-03
     359  -1.297411111299E+00  -2.236419287942E-03
     360  -2.334395323566E-01   8.973907057289E-04
     361   4.280768345134E-02   1.821769454518E-03
     362  -1.821594903829E-01   1.265953628105E-03
     363  -4.228719727044E-01   6.119360563097E-04
     364  -1.516854414815E-01   1.376830353595E-03
     365   8.885077189150E-01   4.292671991233E-03
     366   2.462008542478E+00   8.694649340493E-03
     367   4.071383451159E+00   1.318925061886E-02
     368   5.368361962413E+00   1.681865188532E-02
     369   6.278124002797E+00   1.941022351642E-02
     370   6.776786484905E+00   2.093845683012E-02
     371   6.423345841076E+00   2.020998460699E-02
     372   4.241098228467E+00   1.453315384027E-02
     373  -6.489689454045E-01   1.459444008057E-03
     374  -8.086917040309E+00  -1.863340059660E-02
     375  -1.645194830544E+01  -4.135401833263E-02
     376  -2.323435645685E+01  -5.981134365213E-02
     377  -2.651776323689E+01  -6.866981786384E-02
     378  -2.607830496573E+01  -6.723985221817E-02
     379  -2.302331372254E+01  -5.856414883552E-02
     380  -1.874790888856E+01  -4.655673185209E-02
     381  -1.438592838292E+01  -3.443570035481E-02
     382  -1.086295645734E+01  -2.480398301178E-02
     383  -8.875002746338E+00  -1.956686650158E-02
     384  -8.529352154145E+00  -1.897136042143E-02
     385  -9.159287435255E+00  -2.114647723155E-02
     386  -9.624311357685E+00  -2.294182542770E-02
     387  -9.019845851697E+00  -2.184142977015E-02
     388  -7.492100535398E+00  -1.817958973344E-02
     389  -6.438981800028E+00  -1.571099272772E-02
     390  -7.501028246906E+00  -1.883705912860E-02
     391  -1.120194237397E+01  -2.886436355884E-02
     392  -1.652375291016E+01  -4.290206109950E-02
     393  -2.173582900770E+01  -5.624625184594E-02
     394  -2.545063702431E+01  -6.532054212003E-02
     395  -2.704307049544E+01  -6.874595288658E-02
     396  -2.648073665142E+01  -6.671444104092E-02
     397  -2.419258523149E+01  -6.047507388105E-02
     398  -2.113103950158E+01  -5.246624458869E-02
     399  -1.848698357889E+01  -4.566921248251E-02
     400  -1.699024955062E+01  -4.188994921485E-02
     401  -1.651443989271E+01  -4.077173193456E-02
     402  -1.644777222414E+01  -4.077741013414E-02
     403  -1.620123674201E+01  -4.045952497588E-02
     404  -1.545519350904E+01  -3.900239666877E-02
     405  -1.434486579918E+01  -3.667639885780E-02
     406  -1.349611964181E+01  -3.500002261853E-02
     407  -1.362912701704E+01  -3.579116383413E-02
     408  -1.493430460894E+01  -3.956173859072E-02
     409  -1.690508824585E+01  -4.503736273070E-02
     410  -1.870973022676E+01  -5.003666967105E-02
     411  -1.961103421239E+01  -5.252199272997E-02
     412  -1.903032993941E+01  -5.083385546547E-02
     413  -1.637054079017E+01  -4.332648005150E-02
     414  -1.112829187615E+01  -2.870553402462E-02
     415  -3.425976195282E+00  -7.408858927307E-03
     416   5.377938211769E+00   1.681404534560E-02
     417   1.283489215504E+01   3.731675889068E-02
     418   1.659883164674E+01   4.774972757689E-02
     419   1.572227027678E+01   4.553215000282E-02
     420   1.093978273381E+01   3.261863184913E-02
     421   3.959657972060E+00   1.359585077334E-02
