# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     578   3.212182371198E-04   2.618594889679E-02
     579   3.601817264011E-04   2.859318594232E-02
     580   4.107682323007E-04   3.209594200163E-02
     581   4.563515472263E-04   3.544050566374E-02
     582   4.820254612624E-04   3.746791455343E-02
     583   4.796426937162E-04   3.752984998959E-02
     584   4.450862811658E-04   3.526270494318E-02
     585   3.755263565266E-04   3.035537875449E-02
     586   2.692683372229E-04   2.256441541955E-02
     587   1.293144436286E-04   1.204540118050E-02
     588  -3.126697259005E-05  -2.001791488618E-04
     589  -1.886767858878E-04  -1.228072655239E-02
     590  -3.113275775796E-04  -2.167717124024E-02
     591  -3.653129329743E-04  -2.570897921940E-02
     592  -3.231692114671E-04  -2.223994239144E-02
     593  -1.718262005179E-04  -1.031351127351E-02
     594   8.011663585828E-05   9.286026745698E-03
     595   3.996175732176E-04   3.387047254400E-02
     596   7.403528488132E-04   5.978939010800E-02
     597   1.055265800114E-03   8.347246608267E-02
     598   1.302942131710E-03   1.019461369123E-01
     599   1.454684108634E-03   1.133221241274E-01
     600   1.503039767367E-03   1.173082605947E-01
     601   1.463610580671E-03   1.151900460485E-01
     602   1.363369023762E-03   1.088820990331E-01
     603   1.230434937815E-03   1.002096221850E-01
     604   1.088285130986E-03   9.060919231401E-02
     605   9.521737849279E-04   8.100898805131E-02
     606   8.271618505491E-04   7.174519058441E-02
     607   7.065647962011E-04   6.239911424731E-02
     608   5.792844898456E-04   5.227943120470E-02
     609   4.441986949116E-04   4.147389862033E-02
     610   3.145542892670E-04   3.114289748543E-02
     611   2.084834835948E-04   2.274014012356E-02
     612   1.397663965247E-04   1.729067177973E-02
     613   1.157069572218E-04   1.527937975942E-02
     614   1.384142262383E-04   1.682725681272E-02
     615   2.041315049294E-04   2.168770028635E-02
     616   2.983008707373E-04   2.882286185143E-02
     617   3.935769205173E-04   3.613428069102E-02
     618   4.568266949505E-04   4.093962283827E-02
     619   4.570677136502E-04   4.065291444520E-02
     620   3.724033676872E-04   3.345498100672E-02
     621   2.005977044844E-04   1.919545517767E-02
     622  -3.348284501364E-05  -5.867331335344E-05
     623  -2.855147235958E-04  -2.069812264394E-02
     624  -5.122691211790E-04  -3.923180051083E-02
     625  -6.865978145106E-04  -5.347799296073E-02
     626  -7.975781797557E-04  -6.256200784242E-02
     627  -8.457075311221E-04  -6.652566332405E-02
     628  -8.410734689215E-04  -6.618988175013E-02
     629  -8.002292363765E-04  -6.291771916623E-02
     630  -7.406776106710E-04  -5.817257567019E-02
     631  -6.745876612641E-04  -5.301038307776E-02
     632  -6.058633496803E-04  -4.781563645149E-02
     633  -5.313346229872E-04  -4.233014992777E-02
     634  -4.449941150419E-04  -3.595928488303E-02
     635  -3.445405142327E-04  -2.835404673243E-02
     636  -2.337746044772E-04  -1.971773072403E-02
     637  -1.169263032032E-04  -1.042211346676E-02
     638   8.998472243663E-06  -3.507981352951E-04
     639   1.570308630751E-04   1.142920072247E-02
     640   3.422737038150E-04   2.609514577919E-02
     641   5.626350903628E-04   4.353930187044E-02
     642   7.913212538509E-04   6.170504946432E-02
     643   9.912566492612E-04   7.763624851840E-02
     644   1.135908730491E-03   8.909939216678E-02
     645   1.218790949968E-03   9.542729287112E-02
     646   1.251447476277E-03   9.747560070022E-02
     647   1.256580644443E-03   9.709237182481E-02
     648   1.254102846764E-03   9.595919497657E-02
     649   1.249801125999E-03   9.464718047386E-02
     650   1.238679441817E-03   9.284325222592E-02
     651   1.216426298413E-03   9.024032994517E-02
     652   1.187344641098E-03   8.720188148854E-02
     653   1.165439021397E-03   8.489556064223E-02
     654   1.168416746656E-03   8.481174571975E-02
     655   1.207493269308E-03   8.792083378313E-02
     656   1.277590334601E-03   9.386686842669E-02
     657   1.350567605481E-03   1.004150473402E-01
     658   1.382845723521E-03   1.040524205548E-01
     659   1.339721096598E-03   1.019072566680E-01
     660   1.216109226491E-03   9.338114288733E-02
     661   1.032338645369E-03   7.985954573844E-02
     662   8.132737509928E-04   6.315706175617E-02
     663   5.737464482236E-04   4.443538552947E-02
     664   3.211168557075E-04   2.438573149902E-02
     665   6.655726422484E-05   4.034636173457E-03
     666  -1.695268108304E-04  -1.490886941544E-02
     667  -3.631631171374E-04  -3.053816134811E-02
     668  -4.979865169814E-04  -4.160224361900E-02
     669  -5.690229824292E-04  -4.773261701889E-02
     670  -5.778228638330E-04  -4.900691028319E-02
     671  -5.288236181660E-04  -4.567407042658E-02
     672  -4.280241229012E-04  -3.811779048590E-02
     673  -2.861059996049E-04  -2.715420961064E-02
     674  -1.279796110035E-04  -1.477660537875E-02
     675   8.686742744173E-06  -4.014978510251E-03
     676   9.176181024069E-05   2.533017142376E-03
     677   1.098382304451E-04   3.949297016895E-03
     678   7.375170207559E-05   1.128981181763E-03
     679   7.441346797322E-06  -3.989819768748E-03
     680  -7.101756933804E-05  -9.949166840901E-03
     681  -1.622846373162E-04  -1.677074867780E-02
     682  -2.736938831925E-04  -2.502741966761E-02
     683  -4.042867754362E-04  -3.470340548525E-02
     684  -5.438529004823E-04  -4.511361617374E-02
     685  -6.823699634910E-04  -5.557920456356E-02
     686  -8.151783525309E-04  -6.576360299842E-02
     687  -9.370835096012E-04  -7.518266028392E-02
     688  -1.032017858842E-03  -8.244210546688E-02
     689  -1.070785547097E-03  -8.516735424031E-02
     690  -1.026861678480E-03  -8.132153898839E-02
     691  -8.997201634377E-04  -7.101816147770E-02
     692  -7.254074772342E-04  -5.723147709625E-02
     693  -5.663938672501E-04  -4.487484281892E-02
     694  -4.838938846558E-04  -3.862987280275E-02
     695  -5.084704599527E-04  -4.075079135629E-02
     696  -6.304408062234E-04  -5.041114331474E-02
     697  -8.115197615441E-04  -6.465410525712E-02
     698  -1.003114308573E-03  -7.979014321617E-02
     699  -1.163521749760E-03  -9.262850568517E-02
     700  -1.264868849913E-03  -1.009477613616E-01
     701  -1.297459114273E-03  -1.038477562031E-01
     702  -1.268212885780E-03  -1.017106963202E-01
     703  -1.192183230069E-03  -9.564281398662E-02
     704  -1.087644272815E-03  -8.713151127148E-02
     705  -9.760579716594E-04  -7.799645934988E-02
     706  -8.789630858623E-04  -7.005803396021E-02
     707  -8.118981096011E-04  -6.457445740149E-02
     708  -7.811910414679E-04  -6.197109075732E-02
     709  -7.821533110624E-04  -6.176773834569E-02
     710  -7.996495094431E-04  -6.271241392782E-02
     711  -8.144025494468E-04  -6.332068235035E-02
     712  -8.088750969080E-04  -6.233106851226E-02
     713  -7.715570470674E-04  -5.899583182222E-02
     714  -7.055434306368E-04  -5.367579323525E-02
     715  -6.312215703915E-04  -4.800503600877E-02
     716  -5.736241459401E-04  -4.390580433318E-02
     717  -5.469640452702E-04  -4.240110950580E-02
     718  -5.519332971805E-04  -4.342974745700E-02
     719  -5.814118447877E-04  -4.633034755026E-02
     720  -6.267264935479E-04  -5.035533025877E-02
     721  -6.825733106728E-04  -5.504269000849E-02
     722  -7.475724635395E-04  -6.024751741251E-02
     723  -8.213692083527E-04  -6.593610505669E-02
     724  -9.016782365889E-04  -7.197515121096E-02
     725  -9.840872334835E-04  -7.808680561609E-02
     726  -1.056060087613E-03  -8.333829570909E-02
     727  -1.094377143423E-03  -8.594349886627E-02
     728  -1.080280097570E-03  -8.447493625228E-02
     729  -1.021820739706E-03  -7.960089935624E-02
     730  -9.592214827858E-04  -7.446295024080E-02
     731  -9.473856369090E-04  -7.329219069601E-02
     732  -1.029750520702E-03  -7.940794473560E-02
     733  -1.217569914985E-03  -9.365637748604E-02
     734  -1.479973310872E-03  -1.136611458666E-01
     735  -1.754255371268E-03  -1.345905761378E-01
     736  -1.973592240138E-03  -1.512593987303E-01
     737  -2.093694051231E-03  -1.601996444153E-01
     738  -2.108124059057E-03  -1.608771434159E-01
     739  -2.044045309713E-03  -1.553946423885E-01
     740  -1.943481274828E-03  -1.470829729127E-01
     741  -1.844104110911E-03  -1.390280796260E-01
     742  -1.764134944579E-03  -1.328189644857E-01
     743  -1.698115592919E-03  -1.280528432358E-01
     744  -1.629060302249E-03  -1.231947635903E-01
     745  -1.546044889975E-03  -1.170784138675E-01
     746  -1.456701839523E-03  -1.100902968417E-01
     747  -1.380137338170E-03  -1.037019015080E-01
     748  -1.321038423043E-03  -9.839962960025E-02
     749  -1.260277643709E-03  -9.283760457263E-02
     750  -1.174773095912E-03  -8.530382135304E-02
     751  -1.058439261984E-03  -7.535823779936E-02
     752  -9.180010797447E-04  -6.355375250399E-02
     753  -7.524372777910E-04  -4.985030671774E-02
     754  -5.470046215823E-04  -3.312374057123E-02
     755  -2.866348367061E-04  -1.221406588086E-02
     756   2.722927998662E-05   1.272159376412E-02
     757   3.671086823084E-04   3.947571400518E-02
     758   6.851333986937E-04   6.429924808503E-02
     759   9.328528877801E-04   8.347782749636E-02
     760   1.081343075991E-03   9.482839470846E-02
     761   1.127529197458E-03   9.808513232597E-02
     762   1.093019805061E-03   9.478462241852E-02
     763   1.015768317997E-03   8.769585826831E-02
     764   9.297328962961E-04   7.935690644106E-02
     765   8.470451039720E-04   7.077892536646E-02
     766   7.598317973639E-04   6.156135149804E-02
     767   6.495458084672E-04   5.051263043219E-02
     768   4.984426961677E-04   3.648319142787E-02
     769   3.078163923097E-04   1.977348136916E-02
     770   1.079664429624E-04   2.899869520122E-03
     771  -5.095268299895E-05  -1.012477013114E-02
     772  -1.180631899478E-04  -1.529001165127E-02
     773  -6.342730633417E-05  -1.032992907290E-02
     774   1.020000118442E-04   3.651943190367E-03
     775   3.198180346769E-04   2.167735545864E-02
     776   5.005299605594E-04   3.632020698804E-02
     777   5.621133545139E-04   4.093940317017E-02
     778   4.703222610838E-04   3.294844995253E-02
     779   2.488981938610E-04   1.455531175489E-02
     780  -4.013260963935E-05  -8.983142950401E-03
     781  -3.248666978507E-04  -3.179729888219E-02
     782  -5.547321910473E-04  -4.991864009913E-02
     783  -7.163454693206E-04  -6.246907318501E-02
     784  -8.213385210810E-04  -7.060229781069E-02
     785  -8.843052925025E-04  -7.563487192965E-02
     786  -9.145355733993E-04  -7.830329688349E-02
     787  -9.240588571792E-04  -7.940197385638E-02
     788  -9.351020948263E-04  -8.046932959832E-02
     789  -9.725202912307E-04  -8.330890440108E-02
     790  -1.045763112530E-03  -8.861032349976E-02
     791  -1.139859388090E-03  -9.522567233034E-02
     792  -1.223773262170E-03  -1.008191370737E-01
     793  -1.263469453179E-03  -1.028907867925E-01
     794  -1.232480207461E-03  -9.955503612627E-02
     795  -1.120333863254E-03  -9.009830984116E-02
     796  -9.361771192612E-04  -7.520503482955E-02
     797  -7.043991623479E-04  -5.668869895982E-02
     798  -4.616721824665E-04  -3.737921739254E-02
     799  -2.502632439691E-04  -2.061682687309E-02
     800  -1.012984672638E-04  -8.843674354271E-03
     801  -2.054007700210E-05  -2.410729422299E-03
     802   1.069540865500E-05   3.053041159664E-04
     803   2.276133293526E-05   1.769564040479E-03
     804   4.159255406537E-05   3.945817839284E-03
     805   7.692681466429E-05   7.405790803485E-03
     806   1.217132506001E-04   1.137987975275E-02
     807   1.617106728388E-04   1.460070753286E-02
     808   1.855153694180E-04   1.613906364680E-02
     809   1.873143006881E-04   1.561305217887E-02
     810   1.628162682607E-04   1.282325132348E-02
     811   1.089338491550E-04   7.678535060425E-03
     812   3.043408950554E-05   7.007909874003E-04
     813  -5.698900618730E-05  -6.716774371028E-03
     814  -1.300876761998E-04  -1.259521741556E-02
     815  -1.655113081088E-04  -1.503646404260E-02
     816  -1.490836697178E-04  -1.302057988532E-02
     817  -8.849015702092E-05  -7.365064687466E-03
     818  -1.103422057446E-05  -4.532975255735E-04
     819   5.605200196299E-05   5.382379594830E-03
     820   9.559167708840E-05   8.688467391565E-03
     821   9.545703209657E-05   8.489633029876E-03
     822   4.157711919761E-05   3.700240821174E-03
     823  -8.095791766071E-05  -6.803394532845E-03
     824  -2.808203566389E-04  -2.358637933117E-02
     825  -5.477704427974E-04  -4.563254425484E-02
     826  -8.419361040388E-04  -6.958558569744E-02
     827  -1.100760354456E-03  -9.043862547335E-02
     828  -1.265835968449E-03  -1.036787354818E-01
     829  -1.311624534071E-03  -1.074555203349E-01
     830  -1.250845757886E-03  -1.029060991113E-01
     831  -1.118123654357E-03  -9.281128277840E-02
     832  -9.508616413543E-04  -8.007352047175E-02
     833  -7.793070654370E-04  -6.695600835275E-02
     834  -6.249485409196E-04  -5.500941693925E-02
     835  -4.974043191481E-04  -4.489635723100E-02
     836  -3.859872544765E-04  -3.579070211007E-02
     837  -2.644640274648E-04  -2.574265215741E-02
     838  -1.189146896714E-04  -1.377187035950E-02
     839   2.686124902408E-05  -1.776881435587E-03
     840   1.167065998670E-04   5.868233951444E-03
     841   9.729796320963E-05   4.993954819673E-03
     842  -4.502926609190E-05  -5.509416272559E-03
     843  -2.854974059581E-04  -2.369776607812E-02
     844  -5.851108682849E-04  -4.640935357044E-02
     845  -9.053660343564E-04  -7.049573634662E-02
     846  -1.211143698582E-03  -9.318358744549E-02
     847  -1.472980501029E-03  -1.122966919822E-01
     848  -1.670191213871E-03  -1.264160385327E-01
     849  -1.789836596189E-03  -1.346874303623E-01
     850  -1.824605184336E-03  -1.366022266817E-01
     851  -1.775293540134E-03  -1.322068720652E-01
     852  -1.656696526233E-03  -1.226155554174E-01
     853  -1.495973887202E-03  -1.099150527831E-01
     854  -1.319950632498E-03  -9.618717708239E-02
     855  -1.147369822091E-03  -8.289402943469E-02
     856  -9.937426157841E-04  -7.123439392007E-02
     857  -8.744160798088E-04  -6.238147047304E-02
     858  -7.973429606666E-04  -5.692774586517E-02
     859  -7.569494221582E-04  -5.439403135498E-02
     860  -7.362851892036E-04  -5.339050768908E-02
     861  -7.146552872337E-04  -5.224950818784E-02
     862  -6.857942696977E-04  -5.047967997194E-02
     863  -6.658291397129E-04  -4.941306615649E-02
     864  -6.846897014776E-04  -5.149148968886E-02
     865  -7.664525404768E-04  -5.864868217729E-02
     866  -9.127642195593E-04  -7.095629304998E-02
     867  -1.101462111786E-03  -8.647895349958E-02
     868  -1.292113627458E-03  -1.017639070699E-01
     869  -1.433694616592E-03  -1.126114348458E-01
     870  -1.483910490964E-03  -1.157341459700E-01
     871  -1.424910976793E-03  -1.100046715582E-01
     872  -1.260462031886E-03  -9.610782231146E-02
     873  -1.006607517059E-03  -7.561656632052E-02
     874  -6.928076161147E-04  -5.095195900595E-02
     875  -3.625197460870E-04  -2.546264107948E-02
     876  -6.352159683470E-05  -2.806938464526E-03
     877   1.689382079505E-04   1.427535348382E-02
     878   3.228173499863E-04   2.485300254181E-02
     879   3.991130127663E-04   2.915277047619E-02
     880   4.111125850401E-04   2.848831880902E-02
     881   3.860696313396E-04   2.529108972377E-02
     882   3.553085788927E-04   2.223176371260E-02
     883   3.436061659261E-04   2.128198339531E-02
     884   3.626917371063E-04   2.318187092529E-02
     885   4.081413155624E-04   2.731995201617E-02
     886   4.661736138756E-04   3.241459566420E-02
     887   5.193366073576E-04   3.704714678309E-02
     888   5.433930107247E-04   3.944687813796E-02
     889   5.127508928501E-04   3.780262958072E-02
     890   4.188641428236E-04   3.149626467687E-02
     891   2.826538914924E-04   2.200762047245E-02
     892   1.512291414663E-04   1.275525450712E-02
     893   7.967246674352E-05   7.780994026862E-03
     894   9.918902884279E-05   9.358489965552E-03
     895   1.949289225245E-04   1.632972081478E-02
     896   3.083635731161E-04   2.427188706799E-02
     897   3.627099516777E-04   2.740678804168E-02
     898   3.027638928778E-04   2.165410569879E-02
     899   1.228489206258E-04   6.781711088587E-03
     900  -1.363802775225E-04  -1.390072922169E-02
     901  -4.243115717606E-04  -3.640011662074E-02
     902  -7.120014901663E-04  -5.846769255840E-02
     903  -9.860886933015E-04  -7.908922498003E-02
     904  -1.230801153731E-03  -9.707210807860E-02
     905  -1.419264997126E-03  -1.104145381082E-01
     906  -1.522322679365E-03  -1.170575387613E-01
     907  -1.525155493013E-03  -1.161686783886E-01
     908  -1.435067642170E-03  -1.086275311850E-01
     909  -1.276053863107E-03  -9.643294220870E-02
     910  -1.077365242637E-03  -8.171801768454E-02
     911  -8.654229136296E-04  -6.617127369500E-02
     912  -6.591792321833E-04  -5.083814053784E-02
     913  -4.651339730432E-04  -3.592639876779E-02
     914  -2.781951107114E-04  -2.098404095896E-02
     915  -9.034418690884E-05  -5.558966693963E-03
     916   1.015164090125E-04   1.028737761852E-02
     917   2.887378157749E-04   2.556549531071E-02
     918   4.509495297697E-04   3.845545980087E-02
     919   5.663085001721E-04   4.717754998697E-02
     920   6.254288007139E-04   5.107821194761E-02
     921   6.364022438857E-04   5.092706821064E-02
     922   6.102555258572E-04   4.768974401482E-02
     923   5.537962688657E-04   4.191797653114E-02
     924   4.747539588984E-04   3.422697355426E-02
     925   3.913592803102E-04   2.622301070899E-02
     926   3.421193290144E-04   2.132065011338E-02
     927   3.790358328873E-04   2.398956399708E-02
     928   5.368294947660E-04   3.705787550812E-02
     929   8.036565074885E-04   5.936207097575E-02
     930   1.123443196059E-03   8.607263363262E-02
     931   1.425865883562E-03   1.112316509746E-01
     932   1.656976935089E-03   1.302915370349E-01
     933   1.786957121887E-03   1.408064949239E-01
     934   1.807898845179E-03   1.422583710875E-01
     935   1.729913782225E-03   1.356619615420E-01
     936   1.570202258833E-03   1.225763533333E-01
     937   1.343136361040E-03   1.042336909570E-01
     938   1.063224561482E-03   8.176988251978E-02
     939   7.473344569373E-04   5.648112840028E-02
     940   4.107483485112E-04   2.957343172277E-02
     941   6.798197070325E-05   2.178622406880E-03
     942  -2.647670900451E-04  -2.451335520532E-02
     943  -5.700944035746E-04  -4.926911825898E-02
     944  -8.292061876285E-04  -7.068960658640E-02
     945  -1.027606946818E-03  -8.752353025392E-02
     946  -1.161578330589E-03  -9.918409852705E-02
     947  -1.240576957069E-03  -1.061105644030E-01
     948  -1.285327547863E-03  -1.097928999783E-01
     949  -1.318952228845E-03  -1.120988328864E-01
     950  -1.354816439310E-03  -1.141861411414E-01
     951  -1.379485297124E-03  -1.150488239498E-01
     952  -1.364831743793E-03  -1.124256316187E-01
     953  -1.308344659327E-03  -1.060114483105E-01
     954  -1.233655831960E-03  -9.770890460030E-02
     955  -1.168939604165E-03  -9.003047193370E-02
     956  -1.130283650624E-03  -8.470168334517E-02
     957  -1.109248531458E-03  -8.152586764634E-02
     958  -1.073519480574E-03  -7.827375333653E-02
     959  -9.869267518939E-04  -7.214680322604E-02
     960  -8.373446091715E-04  -6.196479814732E-02
     961  -6.569238931207E-04  -4.984512278979E-02
     962  -5.159838767518E-04  -4.086454323382E-02
     963  -4.913001740348E-04  -4.068325871546E-02
     964  -6.259694831418E-04  -5.244031506974E-02
     965  -9.018440173625E-04  -7.458809474331E-02
     966  -1.240033389131E-03  -1.009097254797E-01
     967  -1.544194423805E-03  -1.238270562554E-01
     968  -1.749900729375E-03  -1.382471359266E-01
     969  -1.838308419520E-03  -1.427362445294E-01
     970  -1.825988001429E-03  -1.388114707013E-01
     971  -1.748120245866E-03  -1.296000778690E-01
     972  -1.635976273021E-03  -1.179535509767E-01
     973  -1.503612177059E-03  -1.052653490643E-01
     974  -1.353568406039E-03  -9.187431392804E-02
     975  -1.191074154574E-03  -7.826215144766E-02
     976  -1.034185512197E-03  -6.588400145102E-02
     977  -9.048855915084E-04  -5.643505194998E-02
     978  -8.139365719663E-04  -5.064774010517E-02
     979  -7.543519711042E-04  -4.784974510664E-02
     980  -7.025731152424E-04  -4.613557032226E-02
     981  -6.253722054238E-04  -4.287164921942E-02
     982  -4.899096809501E-04  -3.535906532113E-02
     983  -2.820837309526E-04  -2.218731456214E-02
     984  -2.426397536892E-05  -4.682419569882E-03
     985   2.307380028203E-04   1.337003886543E-02
     986   4.299778086191E-04   2.792608555553E-02
     987   5.470430410530E-04   3.675201301327E-02
     988   5.848167226107E-04   3.973491270841E-02
     989   5.589523278344E-04   3.772906807229E-02
     990   4.767961203784E-04   3.109349923771E-02
     991   3.384066897686E-04   1.988783947078E-02
     992   1.536805565951E-04   5.135690874700E-03
     993  -4.455199642669E-05  -1.036602417064E-02
     994  -2.095673395194E-04  -2.291731213596E-02
     995  -3.071355117635E-04  -2.997534415326E-02
     996  -3.241987204976E-04  -3.075119021943E-02
     997  -2.699856801617E-04  -2.614941685814E-02
     998  -1.742255277891E-04  -1.850180130360E-02
     999  -7.622204537733E-05  -1.072371990354E-02
    1000  -6.522999405330E-06  -5.052698913926E-03
