# lag   C(lag)   C_norm(lag)
     593  -2.269521025626E-06  -3.332631148916E-03
     594   1.391141465165E-05   2.042792874360E-02
     595   3.200024459924E-05   4.699009646537E-02
     596   4.837521707463E-05   7.103558567563E-02
     597   5.981385146253E-05   8.783241145152E-02
     598   6.429193211335E-05   9.440815624339E-02
     599   6.166746543110E-05   9.055431249584E-02
     600   5.365547043648E-05   7.878926437222E-02
     601   4.286129715490E-05   6.293878416129E-02
     602   3.167441392156E-05   4.651163715460E-02
     603   2.183173644371E-05   3.205836125142E-02
     604   1.450499560288E-05   2.129956039853E-02
     605   1.026384105380E-05   1.507172483409E-02
     606   8.787959512251E-06   1.290449714951E-02
     607   8.920207640902E-06   1.309869417520E-02
     608   9.513451472906E-06   1.396983079439E-02
     609   1.031284975320E-05   1.514369064377E-02
     610   1.176202393971E-05   1.727170046594E-02
     611   1.407373849550E-05   2.066628983041E-02
     612   1.689614025495E-05   2.481078724290E-02
     613   1.979656218251E-05   2.906985175548E-02
     614   2.265052488463E-05   3.326069418062E-02
     615   2.546996685023E-05   3.740084534512E-02
     616   2.795466587454E-05   4.104945016993E-02
     617   2.937677235237E-05   4.313771297585E-02
     618   2.887485377517E-05   4.240068103576E-02
     619   2.564654363318E-05   3.766013586518E-02
     620   1.911764806173E-05   2.807291437494E-02
     621   9.544042003699E-06   1.401475082581E-02
     622  -1.431246478122E-06  -2.101684250073E-03
     623  -1.132866040120E-05  -1.663533675266E-02
     624  -1.838224387277E-05  -2.699302532369E-02
     625  -2.253189038864E-05  -3.308648781187E-02
     626  -2.475784973136E-05  -3.635515170967E-02
     627  -2.575506114895E-05  -3.781948616384E-02
     628  -2.547471751288E-05  -3.740782135731E-02
     629  -2.351646712156E-05  -3.453226912501E-02
     630  -1.966784681268E-05  -2.888084233632E-02
     631  -1.424262422992E-05  -2.091428658955E-02
     632  -8.094225846720E-06  -1.188579831540E-02
     633  -2.345237557670E-06  -3.443815522327E-03
     634   1.872158292211E-06   2.749132072308E-03
     635   3.650009968303E-06   5.359781547239E-03
     636   2.676748411104E-06   3.930615769553E-03
     637  -4.656256158242E-07  -6.837382925769E-04
     638  -4.272761032212E-06  -6.274247450031E-03
     639  -6.766621381755E-06  -9.936305033146E-03
     640  -6.611254569331E-06  -9.708159855047E-03
     641  -4.137372590061E-06  -6.075439096012E-03
     642  -1.087546430127E-06  -1.596985032529E-03
     643   6.671926157851E-07   9.797251792717E-04
     644   2.263098209227E-07   3.323199697190E-04
     645  -1.951637560288E-06  -2.865841757521E-03
     646  -4.370992136682E-06  -6.418492881051E-03
     647  -5.475704074436E-06  -8.040684247761E-03
     648  -4.729450489159E-06  -6.944863625170E-03
     649  -2.866598683413E-06  -4.209397470177E-03
     650  -1.063450655698E-06  -1.561602091586E-03
     651   1.706705421838E-07   2.506176231293E-04
     652   1.446927681647E-06   2.124710988634E-03
     653   4.163143141170E-06   6.113281328087E-03
     654   9.773548909861E-06   1.435176548914E-02
     655   1.891438827630E-05   2.777444175248E-02
     656   3.067707917180E-05   4.504712159584E-02
     657   4.243690406733E-05   6.231559292091E-02
     658   5.079403000672E-05   7.458744143279E-02
     659   5.352262855097E-05   7.859419545657E-02
     660   5.100332568020E-05   7.489477733006E-02
     661   4.582548957042E-05   6.729149112624E-02
     662   4.080314870870E-05   5.991653869915E-02
     663   3.687262103458E-05   5.414483673626E-02
     664   3.273555246897E-05   4.806984407865E-02
     665   2.669638253910E-05   3.920175006470E-02
     666   1.867044599850E-05   2.741622976663E-02
     667   1.018849722842E-05   1.496108775406E-02
     668   2.902428531155E-06   4.262011068068E-03
     669  -2.339226972458E-06  -3.434989402950E-03
     670  -5.218294098692E-06  -7.662695899770E-03
     671  -5.334865722504E-06  -7.833873086590E-03
     672  -2.028205596719E-06  -2.978276504914E-03
     673   5.050304773050E-06   7.416015453545E-03
     674   1.494515616956E-05   2.194590506706E-02
     675   2.514582029783E-05   3.692485905324E-02
     676   3.278053611246E-05   4.813589937834E-02
     677   3.635387896213E-05   5.338310068297E-02
     678   3.655717250114E-05   5.368162287018E-02
     679   3.551636708860E-05   5.215327371694E-02
     680   3.504032045792E-05   5.145423290090E-02
     681   3.540297815892E-05   5.198677009141E-02
     682   3.568939519767E-05   5.240735326034E-02
     683   3.503985970734E-05   5.145355632126E-02
     684   3.341857453968E-05   4.907281369319E-02
     685   3.135182831552E-05   4.603794300207E-02
     686   2.918067612731E-05   4.284975953527E-02
     687   2.669807451681E-05   3.920423461433E-02
     688   2.359458879964E-05   3.464698528530E-02
     689   2.029636283877E-05   2.980377367843E-02
     690   1.806213779861E-05   2.652297218839E-02
     691   1.797106299364E-05   2.638923527717E-02
     692   1.988887136245E-05   2.920540125906E-02
     693   2.225146031980E-05   3.267469608491E-02
     694   2.283389291606E-05   3.352995716887E-02
     695   2.008161406818E-05   2.948843029365E-02
     696   1.394288024628E-05   2.047413374439E-02
     697   5.659725163783E-06   8.310906205386E-03
     698  -2.876084471158E-06  -4.223326678743E-03
     699  -9.519572845426E-06  -1.397881959710E-02
     700  -1.237907954655E-05  -1.817780299275E-02
     701  -1.059311509768E-05  -1.555524048465E-02
     702  -4.425349585745E-06  -6.498312951399E-03
     703   5.365812054579E-06   7.879315587036E-03
     704   1.771161847821E-05   2.600825935152E-02
     705   3.083808726633E-05   4.528355059782E-02
     706   4.220015088735E-05   6.196793761686E-02
     707   4.925687154758E-05   7.233023292760E-02
     708   5.077394037442E-05   7.455794122830E-02
     709   4.768041716935E-05   7.001532114384E-02
     710   4.257896481128E-05   6.252419907832E-02
     711   3.812631447748E-05   5.598579690883E-02
     712   3.561926707172E-05   5.230437506612E-02
     713   3.467618684920E-05   5.091952844429E-02
     714   3.391911133854E-05   4.980781658948E-02
     715   3.223795933740E-05   4.733916374962E-02
     716   2.972864405780E-05   4.365441169452E-02
     717   2.744928117115E-05   4.030732846861E-02
     718   2.638708066906E-05   3.874756213921E-02
     719   2.671683795996E-05   3.923178740384E-02
     720   2.773193447421E-05   4.072238485782E-02
     721   2.825124768806E-05   4.148495959187E-02
     722   2.729203247758E-05   4.007641988111E-02
     723   2.451113042023E-05   3.599286184673E-02
     724   2.020985145797E-05   2.967673783291E-02
     725   1.531515669399E-05   2.248922467455E-02
     726   1.137108732407E-05   1.669763768890E-02
     727   1.000122739487E-05   1.468609524529E-02
     728   1.179958188147E-05   1.732685164771E-02
     729   1.543184510530E-05   2.266057335555E-02
     730   1.784944940241E-05   2.621065431772E-02
     731   1.574393411379E-05   2.311885399679E-02
     732   7.350227688547E-06   1.079328962803E-02
     733  -6.444459628232E-06  -9.463233278068E-03
     734  -2.233893653950E-05  -3.280314872812E-02
     735  -3.614674690256E-05  -5.307894189975E-02
     736  -4.469242239930E-05  -6.562766210432E-02
     737  -4.691912256926E-05  -6.889741385453E-02
     738  -4.375123744822E-05  -6.424559855459E-02
     739  -3.716703239512E-05  -5.457715900146E-02
     740  -2.933375230928E-05  -4.307454108452E-02
     741  -2.214487782661E-05  -3.251818723007E-02
     742  -1.678383251597E-05  -2.464587126946E-02
     743  -1.332928089700E-05  -1.957310648741E-02
     744  -1.109695285720E-05  -1.629509060828E-02
     745  -9.682252623966E-06  -1.421770334884E-02
     746  -9.628616193643E-06  -1.413894204353E-02
     747  -1.199899506532E-05  -1.761967580774E-02
     748  -1.726233706857E-05  -2.534852137002E-02
     749  -2.458469970632E-05  -3.610089314129E-02
     750  -3.206805944985E-05  -4.708967777833E-02
     751  -3.762395955509E-05  -5.524812422669E-02
     752  -3.987596520630E-05  -5.855503528678E-02
     753  -3.853983875870E-05  -5.659302807562E-02
     754  -3.415688489057E-05  -5.015697023774E-02
     755  -2.763540049643E-05  -4.058063153734E-02
     756  -2.002105691099E-05  -2.939950639029E-02
     757  -1.253070085111E-05  -1.840044815741E-02
     758  -6.685459331345E-06  -9.817124301066E-03
     759  -4.158791108901E-06  -6.106890676431E-03
     760  -6.108671717940E-06  -8.970152475276E-03
     761  -1.236702062445E-05  -1.816009531834E-02
     762  -2.122503989078E-05  -3.116747026280E-02
     763  -3.003958438090E-05  -4.411100557250E-02
     764  -3.622001668718E-05  -5.318653339757E-02
     765  -3.822744538938E-05  -5.613430050201E-02
     766  -3.644633266359E-05  -5.351886240619E-02
     767  -3.341616469281E-05  -4.906927500346E-02
     768  -3.266040529899E-05  -4.795949577318E-02
     769  -3.646518497098E-05  -5.354654568655E-02
     770  -4.429135649130E-05  -6.503872517767E-02
     771  -5.301550217588E-05  -7.784951623351E-02
     772  -5.863080142770E-05  -8.609518612853E-02
     773  -5.812815452165E-05  -8.535708468901E-02
     774  -5.080720566405E-05  -7.460678895394E-02
     775  -3.874195706014E-05  -5.688982450955E-02
     776  -2.607160454864E-05  -3.828430776360E-02
     777  -1.722859762994E-05  -2.529897739011E-02
     778  -1.504019540658E-05  -2.208546346643E-02
     779  -1.977082722580E-05  -2.903206179126E-02
     780  -2.935982365451E-05  -4.311282501148E-02
     781  -4.044317647259E-05  -5.938794492397E-02
     782  -4.978596651902E-05  -7.310717148100E-02
     783  -5.550713684188E-05  -8.150830555772E-02
     784  -5.735282981643E-05  -8.421857518240E-02
     785  -5.615973407937E-05  -8.246659845600E-02
     786  -5.334029928527E-05  -7.832645782234E-02
     787  -5.062226032489E-05  -7.433520980081E-02
     788  -4.948868879047E-05  -7.267064015705E-02
     789  -5.049170288995E-05  -7.414349543929E-02
     790  -5.316985559517E-05  -7.807617331545E-02
     791  -5.660382793276E-05  -8.311871887795E-02
     792  -5.997859005841E-05  -8.807431843096E-02
     793  -6.268951698533E-05  -9.205512293422E-02
     794  -6.410821707510E-05  -9.413838370016E-02
     795  -6.343303320946E-05  -9.314692393553E-02
     796  -5.999425541952E-05  -8.809732190606E-02
     797  -5.405764214497E-05  -7.937982508869E-02
     798  -4.726508182909E-05  -6.940543056492E-02
     799  -4.172408321823E-05  -6.126886590738E-02
     800  -3.831008023119E-05  -5.625564392414E-02
     801  -3.619784924087E-05  -5.315398207013E-02
     802  -3.419275228551E-05  -5.020963897103E-02
     803  -3.209231492465E-05  -4.712529522798E-02
     804  -3.053304985797E-05  -4.483562473276E-02
     805  -2.992637590782E-05  -4.394476693472E-02
     806  -2.999054034916E-05  -4.403898787977E-02
     807  -3.008803445034E-05  -4.418215107358E-02
     808  -2.976254774316E-05  -4.370419685916E-02
     809  -2.911493654325E-05  -4.275322560450E-02
     810  -2.873034223682E-05  -4.218847606007E-02
     811  -2.909919354645E-05  -4.273010812689E-02
     812  -3.009680723869E-05  -4.419503329295E-02
     813  -3.119690931220E-05  -4.581045539997E-02
     814  -3.215921345408E-05  -4.722353098807E-02
     815  -3.300434549327E-05  -4.846454762855E-02
     816  -3.327869729829E-05  -4.886741385488E-02
     817  -3.199572057557E-05  -4.698345325650E-02
     818  -2.849657880778E-05  -4.184521099387E-02
     819  -2.319694388762E-05  -3.406307184937E-02
     820  -1.756606915375E-05  -2.579453046030E-02
     821  -1.348113794350E-05  -1.979609782243E-02
     822  -1.238306756671E-05  -1.818365911836E-02
     823  -1.480900433882E-05  -2.174597573088E-02
     824  -2.037529145960E-05  -2.991967477709E-02
     825  -2.772247823925E-05  -4.070849904543E-02
     826  -3.457054215143E-05  -5.076439667572E-02
     827  -3.846470474072E-05  -5.648269908292E-02
     828  -3.779252552390E-05  -5.549565143262E-02
     829  -3.233470891554E-05  -4.748123366398E-02
     830  -2.330680623653E-05  -3.422439694041E-02
     831  -1.292258789553E-05  -1.897590657190E-02
     832  -3.695770508230E-06  -5.426977664407E-03
     833   2.267452491190E-06   3.329593652362E-03
     834   4.083485389113E-06   5.996309551769E-03
     835   2.735981536613E-06   4.017595426005E-03
     836   8.975874531109E-07   1.318043706728E-03
     837   1.675531133539E-06   2.460398993251E-03
     838   6.779310587666E-06   9.954938234776E-03
     839   1.534274926838E-05   2.252974241898E-02
     840   2.437508413390E-05   3.579308749505E-02
     841   3.049650648904E-05   4.478196337945E-02
     842   3.160280946205E-05   4.640649106894E-02
     843   2.735789679810E-05   4.017313697855E-02
     844   1.858278279637E-05   2.728750255294E-02
     845   6.529647743157E-06   9.588326001207E-03
     846  -7.449727632003E-06  -1.093939825938E-02
     847  -2.198960906280E-05  -3.229018602943E-02
     848  -3.572362208661E-05  -5.245761302657E-02
     849  -4.721572177941E-05  -6.933294882220E-02
     850  -5.497556280120E-05  -8.072772666645E-02
     851  -5.778996032336E-05  -8.486047042244E-02
     852  -5.514181673119E-05  -8.097185880686E-02
     853  -4.752827260427E-05  -6.979190760811E-02
     854  -3.659711845354E-05  -5.374028067672E-02
     855  -2.494879175866E-05  -3.663553657530E-02
     856  -1.529307158559E-05  -2.245679425450E-02
     857  -9.266651145586E-06  -1.360742196491E-02
     858  -6.632923347338E-06  -9.739978923356E-03
     859  -5.387670197031E-06  -7.911412723643E-03
     860  -3.018626302698E-06  -4.432639279266E-03
     861   1.700449257787E-06   2.496989496754E-03
     862   7.612122355845E-06   1.117786342845E-02
     863   1.170612387399E-05   1.718961517211E-02
     864   1.104237434918E-05   1.621494592848E-02
     865   4.500657779287E-06   6.608897708593E-03
     866  -7.004466426425E-06  -1.028556366328E-02
     867  -2.136213835794E-05  -3.136878966763E-02
     868  -3.604384785802E-05  -5.292784192880E-02
     869  -4.871267258342E-05  -7.153111522889E-02
     870  -5.776789330053E-05  -8.482806655978E-02
     871  -6.257520336465E-05  -9.188726146535E-02
     872  -6.316947851657E-05  -9.275991250490E-02
     873  -5.979491748527E-05  -8.780460824474E-02
     874  -5.265625839106E-05  -7.732199213753E-02
     875  -4.208642902292E-05  -6.180094510019E-02
     876  -2.918311654639E-05  -4.285334311813E-02
     877  -1.616876381216E-05  -2.374268636926E-02
     878  -5.591571165057E-06  -8.210826877407E-03
     879   1.038781889609E-06   1.525377752905E-03
     880   3.980855972613E-06   5.845605510537E-03
     881   4.964049285904E-06   7.289355369772E-03
     882   6.076902475821E-06   8.923501589619E-03
     883   8.517852935281E-06   1.250786474039E-02
     884   1.206097129684E-05   1.771068352140E-02
     885   1.566169952677E-05   2.299809832053E-02
     886   1.849586428537E-05   2.715986886552E-02
     887   2.029817873728E-05   2.980644019698E-02
     888   2.099388306127E-05   3.082803280371E-02
     889   2.050010236364E-05   3.010295076433E-02
     890   1.901658747975E-05   2.792451405627E-02
     891   1.736618399307E-05   2.550101323567E-02
     892   1.694388225064E-05   2.488089298775E-02
     893   1.914274551418E-05   2.810976820924E-02
     894   2.436582912431E-05   3.577949716788E-02
     895   3.123564892414E-05   4.586734178084E-02
     896   3.686012205280E-05   5.412648286531E-02
     897   3.830009177178E-05   5.624097657777E-02
     898   3.429789155617E-05   5.036402855564E-02
     899   2.602726073731E-05   3.821919201220E-02
     900   1.618229251389E-05   2.376255231113E-02
     901   7.086886996251E-06   1.040659244214E-02
     902  -4.983418472779E-07  -7.317797651109E-04
     903  -7.071777693623E-06  -1.038440549960E-02
     904  -1.328922319559E-05  -1.951428458537E-02
     905  -1.906919111287E-05  -2.800175877192E-02
     906  -2.344464076149E-05  -3.442679719406E-02
     907  -2.531367457692E-05  -3.717134119315E-02
     908  -2.436515419040E-05  -3.577850607517E-02
     909  -2.135520396211E-05  -3.135860699769E-02
     910  -1.769546722211E-05  -2.598454237398E-02
     911  -1.490503959767E-05  -2.188699671787E-02
     912  -1.417810941623E-05  -2.081955114747E-02
     913  -1.588926725193E-05  -2.333226543368E-02
     914  -1.917862961306E-05  -2.816246147109E-02
     915  -2.223480252339E-05  -3.265023528874E-02
     916  -2.339925368363E-05  -3.436014947953E-02
     917  -2.220377885000E-05  -3.260467921806E-02
     918  -1.944932058114E-05  -2.855995201722E-02
     919  -1.648649182254E-05  -2.420924748604E-02
     920  -1.447170083214E-05  -2.125066938196E-02
     921  -1.388456146171E-05  -2.038849673295E-02
     922  -1.431048812862E-05  -2.101393992615E-02
     923  -1.463040232098E-05  -2.148371129659E-02
     924  -1.375957038126E-05  -2.020495616939E-02
     925  -1.138747845949E-05  -1.672170691225E-02
     926  -7.980286029731E-06  -1.171848575080E-02
     927  -4.268057958051E-06  -6.267341318178E-03
     928  -7.037485622560E-07  -1.033405001803E-03
     929   2.836000629230E-06   4.164466391190E-03
     930   6.844886865318E-06   1.005123236163E-02
     931   1.158947211898E-05   1.701832031830E-02
     932   1.667238151951E-05   2.448221336183E-02
     933   2.128457624069E-05   3.125489518284E-02
     934   2.505407596693E-05   3.679013899052E-02
     935   2.836291055155E-05   4.164892861125E-02
     936   3.167466049381E-05   4.651199922851E-02
     937   3.468465260263E-05   5.093195980458E-02
     938   3.621874488159E-05   5.318466584100E-02
     939   3.508990897573E-05   5.152705013292E-02
     940   3.089301049069E-05   4.536420146919E-02
     941   2.398791728753E-05   3.522456035762E-02
     942   1.531324364753E-05   2.248641550110E-02
     943   6.330762736407E-06   9.296277431899E-03
     944  -1.294106629209E-06  -1.900304079065E-03
     945  -6.072498753002E-06  -8.917035034045E-03
     946  -7.033437647899E-06  -1.032810585347E-02
     947  -4.371593416272E-06  -6.419375817612E-03
     948   1.848479965497E-07   2.714362123816E-04
     949   4.211393220770E-06   6.184133158229E-03
     950   5.973170034357E-06   8.771177834222E-03
     951   5.062271349483E-06   7.433587524883E-03
     952   2.162704090220E-06   3.175778032268E-03
     953  -1.526256856204E-06  -2.241200272128E-03
     954  -4.790837484666E-06  -7.035006087414E-03
     955  -6.824983656055E-06  -1.002200590618E-02
     956  -7.548310209970E-06  -1.108415980437E-02
     957  -7.486176854161E-06  -1.099292136480E-02
     958  -7.214081286069E-06  -1.059336826286E-02
     959  -6.910378389870E-06  -1.014740203454E-02
     960  -6.406549559280E-06  -9.407565022423E-03
     961  -5.594916174788E-06  -8.215738787672E-03
     962  -4.896461218019E-06  -7.190107071218E-03
     963  -5.254599638271E-06  -7.716008017487E-03
     964  -7.569204045763E-06  -1.111484092484E-02
     965  -1.221197746145E-05  -1.793242539653E-02
     966  -1.880499183478E-05  -2.761380081351E-02
     967  -2.610687593202E-05  -3.833610129607E-02
     968  -3.218004655258E-05  -4.725412292011E-02
     969  -3.520831192535E-05  -5.170091649219E-02
     970  -3.480583596471E-05  -5.110990900296E-02
     971  -3.249485591127E-05  -4.771639820326E-02
     972  -3.041343636206E-05  -4.465998077186E-02
     973  -2.957894610177E-05  -4.343459083121E-02
     974  -2.964224278591E-05  -4.352753753616E-02
     975  -2.989268835278E-05  -4.389529914217E-02
     976  -3.008114166810E-05  -4.417202951024E-02
     977  -3.048273544585E-05  -4.476174157628E-02
     978  -3.142012404819E-05  -4.613823045633E-02
     979  -3.259658542796E-05  -4.786578080525E-02
     980  -3.292340676223E-05  -4.834569482519E-02
     981  -3.125790439826E-05  -4.590002237091E-02
     982  -2.735183122081E-05  -4.016423010721E-02
     983  -2.213156419165E-05  -3.249863709854E-02
     984  -1.729324640082E-05  -2.539390953884E-02
     985  -1.452436724013E-05  -2.132800627807E-02
     986  -1.472843481892E-05  -2.162766508796E-02
     987  -1.768410685372E-05  -2.596786047629E-02
     988  -2.233114217932E-05  -3.279170326133E-02
     989  -2.748072764480E-05  -4.035350539160E-02
     990  -3.225401205489E-05  -4.736273603017E-02
     991  -3.595868582814E-05  -5.280278750971E-02
     992  -3.810530213342E-05  -5.595494176735E-02
     993  -3.899883796931E-05  -5.726703596068E-02
     994  -3.990693598412E-05  -5.860051368407E-02
     995  -4.191661256270E-05  -6.155158163603E-02
     996  -4.471441795154E-05  -6.565996101748E-02
     997  -4.680492399749E-05  -6.872972132684E-02
     998  -4.670370127589E-05  -6.858108291761E-02
     999  -4.400475933658E-05  -6.461787752118E-02
    1000  -3.982812552197E-05  -5.848478609306E-02
