# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     226   5.843894009861E-05   1.003979429719E-01
     227   5.667481048596E-05   9.790394358940E-02
     228   5.561469704915E-05   9.666504958837E-02
     229   5.424956412180E-05   9.415981731489E-02
     230   5.167832900614E-05   9.037192706978E-02
     231   4.884340782718E-05   8.625807893273E-02
     232   4.741616446820E-05   8.366274309151E-02
     233   4.743095653835E-05   8.307118707115E-02
     234   4.743157103871E-05   8.302844068187E-02
     235   4.851274145372E-05   8.464495610695E-02
     236   4.960339525027E-05   8.613738306713E-02
     237   5.009790620160E-05   8.721337021465E-02
     238   4.982469559431E-05   8.735590493348E-02
     239   4.949207290944E-05   8.720043354264E-02
     240   4.859734785691E-05   8.662514023977E-02
     241   4.719123831967E-05   8.569400999531E-02
     242   4.512949280011E-05   8.314630049709E-02
     243   4.300164617380E-05   8.058756901715E-02
     244   3.970601913291E-05   7.663353051445E-02
     245   3.582669520336E-05   7.186009468060E-02
     246   3.050715775090E-05   6.540170455066E-02
     247   2.489410178843E-05   5.781976434489E-02
     248   2.011942463496E-05   5.154257430968E-02
     249   1.485107225543E-05   4.479614107781E-02
     250   9.379151776320E-06   3.795097034410E-02
     251   4.748298303190E-06   3.262032610560E-02
     252  -1.013532722862E-07   2.628143559925E-02
     253  -4.508798898622E-06   2.104500196570E-02
     254  -9.135637962817E-06   1.549347783376E-02
     255  -1.229115726452E-05   1.191529460954E-02
     256  -1.476803636910E-05   9.065486033480E-03
     257  -1.572966564988E-05   8.150142046307E-03
     258  -1.674592497978E-05   7.377737299700E-03
     259  -1.857610232804E-05   5.297910196149E-03
     260  -1.951985149186E-05   4.833580781631E-03
     261  -1.992063118516E-05   4.908031087930E-03
     262  -2.042721499290E-05   4.083828423560E-03
     263  -2.054867867465E-05   3.387295568678E-03
     264  -2.001723076260E-05   3.876035069266E-03
     265  -2.071522879727E-05   2.895671744937E-03
     266  -2.222938517775E-05   1.136075369475E-03
     267  -2.291357037871E-05   2.902886136594E-04
     268  -2.423215267883E-05  -9.619967349125E-04
     269  -2.593673331897E-05  -2.082203363587E-03
     270  -2.841660521959E-05  -3.515278691298E-03
     271  -3.060697002844E-05  -5.364315444140E-03
     272  -3.265174487454E-05  -7.063364605566E-03
     273  -3.503778294688E-05  -8.675293874194E-03
     274  -3.796497501977E-05  -1.099104499947E-02
     275  -4.123907531647E-05  -1.384089913298E-02
     276  -4.400180717262E-05  -1.594266725843E-02
     277  -4.564006288839E-05  -1.751257564942E-02
     278  -4.741993189049E-05  -1.889475989269E-02
     279  -4.825637806576E-05  -1.876615538551E-02
     280  -4.752894177112E-05  -1.683347593045E-02
     281  -4.798984204326E-05  -1.664618840560E-02
     282  -4.871449318512E-05  -1.684490416693E-02
     283  -4.864648647834E-05  -1.597323061560E-02
     284  -4.986118902189E-05  -1.672767821337E-02
     285  -5.129693083287E-05  -1.723041158086E-02
     286  -5.398452844025E-05  -1.917637919718E-02
     287  -5.695259420779E-05  -2.160016240775E-02
     288  -6.016224644520E-05  -2.455073705946E-02
     289  -6.381396939541E-05  -2.831279533157E-02
     290  -6.583998535219E-05  -2.988279339270E-02
