# lag   C(lag)   C_norm(lag)
     591  -9.975609636277E+00  -2.602045295214E-02
     592  -7.609041080482E+00  -1.984747826594E-02
     593  -1.368158320051E+00  -3.568714143393E-03
     594   7.731325353144E+00   2.016644545488E-02
     595   1.790582421499E+01   4.670568251398E-02
     596   2.711751162444E+01   7.073351515649E-02
     597   3.355309893902E+01   8.752014805854E-02
     598   3.607294594970E+01   9.409293538470E-02
     599   3.459667419427E+01   9.024221736771E-02
     600   3.008934591915E+01   7.848526941175E-02
     601   2.401719068170E+01   6.264661539110E-02
     602   1.772477887352E+01   4.623344252446E-02
     603   1.218944023482E+01   3.179502483632E-02
     604   8.070339800574E+00   2.105073321283E-02
     605   5.687597426894E+00   1.483557062207E-02
     606   4.860708453022E+00   1.267870739007E-02
     607   4.938422572740E+00   1.288141746690E-02
     608   5.274657376419E+00   1.375845478181E-02
     609   5.725809971375E+00   1.493524450187E-02
     610   6.542420164814E+00   1.706529648800E-02
     611   7.845505888047E+00   2.046427479512E-02
     612   9.437103573415E+00   2.461580980910E-02
     613   1.107240099365E+01   2.888133153033E-02
     614   1.268019890333E+01   3.307512332760E-02
     615   1.426638783563E+01   3.721255011062E-02
     616   1.566167243758E+01   4.085202064561E-02
     617   1.645727620495E+01   4.292727931674E-02
     618   1.617004212732E+01   4.217805585314E-02
     619   1.435004534740E+01   3.743076297465E-02
     620   1.067494216725E+01   2.784459702788E-02
     621   5.288645332139E+00   1.379494106756E-02
     622  -8.846430717207E-01  -2.307509442173E-03
     623  -6.450252939267E+00  -1.682488682448E-02
     624  -1.041558635661E+01  -2.716809143929E-02
     625  -1.274809041228E+01  -3.325221203485E-02
     626  -1.399971454624E+01  -3.651695755706E-02
     627  -1.456087569876E+01  -3.798069440123E-02
     628  -1.440329113775E+01  -3.756964968265E-02
     629  -1.330119460657E+01  -3.469493305038E-02
     630  -1.113533606821E+01  -2.904549183796E-02
     631  -8.082448904594E+00  -2.108231868810E-02
     632  -4.622566657321E+00  -1.205753659280E-02
     633  -1.387604372231E+00  -3.619437367769E-03
     634   9.852077414309E-01   2.569823060313E-03
     635   1.985892805591E+00   5.180017282146E-03
     636   1.439881409105E+00   3.755797172137E-03
     637  -3.253478063889E-01  -8.486395917535E-04
     638  -2.463585209460E+00  -6.426033633394E-03
     639  -3.862609996108E+00  -1.007526009345E-02
     640  -3.771829421733E+00  -9.838467380957E-03
     641  -2.377290466806E+00  -6.200941797095E-03
     642  -6.582832641258E-01  -1.717070868639E-03
     643   3.325343021749E-01   8.673848997906E-04
     644   8.770038437390E-02   2.287583224174E-04
     645  -1.135475752483E+00  -2.961783236619E-03
     646  -2.496084233486E+00  -6.510804324759E-03
     647  -3.118686938749E+00  -8.134805763354E-03
     648  -2.700586423916E+00  -7.044229330219E-03
     649  -1.653956912582E+00  -4.314193277189E-03
     650  -6.403363872159E-01  -1.670258103976E-03
     651   5.322904657625E-02   1.388430334210E-04
     652   7.704422399762E-01   2.009627159501E-03
     653   2.297773921353E+00   5.993530259824E-03
     654   5.453492589201E+00   1.422492985552E-02
     655   1.059576618959E+01   2.763807383014E-02
     656   1.721344849367E+01   4.489968463127E-02
     657   2.382983107774E+01   6.215790523326E-02
     658   2.853237256798E+01   7.442404876369E-02
     659   3.006896244085E+01   7.843210099825E-02
     660   2.865378012159E+01   7.474072911227E-02
     661   2.574366245111E+01   6.714995694988E-02
     662   2.292130788539E+01   5.978810671022E-02
     663   2.071242319936E+01   5.402643578030E-02
     664   1.838606734693E+01   4.795835220293E-02
     665   1.498893126290E+01   3.909723765761E-02
     666   1.047375695758E+01   2.731982405925E-02
     667   5.701404813255E+00   1.487158590938E-02
     668   1.601036811917E+00   4.176156100538E-03
     669  -1.349794659845E+00  -3.520814238141E-03
     670  -2.972074484468E+00  -7.752380768000E-03
     671  -3.040884321301E+00  -7.931864848395E-03
     672  -1.184534963631E+00  -3.089749640887E-03
     673   2.793575689100E+00   7.286783207927E-03
     674   8.356556023557E+00   2.179730169694E-02
     675   1.409270185425E+01   3.675950632966E-02
     676   1.838660494332E+01   4.795975447327E-02
     677   2.039675683211E+01   5.320304932503E-02
     678   2.051197981419E+01   5.350359779210E-02
     679   1.992804220173E+01   5.198045066364E-02
     680   1.966172865691E+01   5.128579647045E-02
     681   1.986630890720E+01   5.181942508783E-02
     682   2.002691280467E+01   5.223834546567E-02
     683   1.966055525590E+01   5.128273576270E-02
     684   1.874800985094E+01   4.890244567093E-02
     685   1.758573394517E+01   4.587075671898E-02
     686   1.636530922574E+01   4.268739197721E-02
     687   1.496971989910E+01   3.904712659613E-02
     688   1.322487416704E+01   3.449585825913E-02
     689   1.137115662579E+01   2.966060790077E-02
     690   1.011727643477E+01   2.638997766285E-02
     691   1.007012306091E+01   2.626698245846E-02
     692   1.115360248620E+01   2.909313809591E-02
     693   1.248750238463E+01   3.257249232241E-02
     694   1.281970023819E+01   3.343899962716E-02
     695   1.127506318613E+01   2.940995707170E-02
     696   7.824335639515E+00   2.040905416440E-02
     697   3.166782599391E+00   8.260258835453E-03
     698  -1.632596841136E+00  -4.258477510999E-03
     699  -5.367353017807E+00  -1.400024276907E-02
     700  -6.973912449169E+00  -1.819080411046E-02
     701  -5.967460194791E+00  -1.556556670758E-02
     702  -2.495801056835E+00  -6.510065684718E-03
     703   3.014136651919E+00   7.862096032442E-03
     704   9.960204885517E+00   2.598027108787E-02
     705   1.734384976336E+01   4.523982425447E-02
     706   2.373377048060E+01   6.190734007088E-02
     707   2.770186878391E+01   7.225775663440E-02
     708   2.855475927827E+01   7.448244242215E-02
     709   2.681490926213E+01   6.994420494699E-02
     710   2.394583884387E+01   6.246050073675E-02
     711   2.144130000252E+01   5.592764335116E-02
     712   2.002992206373E+01   5.224619483894E-02
     713   1.949678130291E+01   5.085554658891E-02
     714   1.906746952852E+01   4.973572662454E-02
     715   1.811855527993E+01   4.726057177573E-02
     716   1.670437628273E+01   4.357181696232E-02
     717   1.542016905464E+01   4.022208145968E-02
     718   1.482141855773E+01   3.866029629536E-02
     719   1.500671296529E+01   3.914361957986E-02
     720   1.557871844804E+01   4.063564285411E-02
     721   1.587291749667E+01   4.140303379889E-02
     722   1.533618655824E+01   4.000302090337E-02
     723   1.377470274125E+01   3.593003512335E-02
     724   1.135702537995E+01   2.962374785603E-02
     725   8.603822079509E+00   2.244227228121E-02
     726   6.383569480007E+00   1.665094920286E-02
     727   5.610966736006E+00   1.463568656890E-02
     728   6.621786762087E+00   1.727231689935E-02
     729   8.665800923005E+00   2.260393834875E-02
     730   1.002723341921E+01   2.615510880415E-02
     731   8.843898763627E+00   2.306849005554E-02
     732   4.122439800559E+00   1.075300205096E-02
     733  -3.637685816271E+00  -9.488566221830E-03
     734  -1.257879566239E+01  -3.281062237414E-02
     735  -2.034573497748E+01  -5.306996354718E-02
     736  -2.515235951974E+01  -6.560759806985E-02
     737  -2.640405582802E+01  -6.887253185208E-02
     738  -2.462088637096E+01  -6.422129963121E-02
     739  -2.091616907110E+01  -5.455788799857E-02
     740  -1.650932690026E+01  -4.306304873011E-02
     741  -1.246528301472E+01  -3.251453515583E-02
     742  -9.449713743860E+00  -2.464870226969E-02
     743  -7.506662752434E+00  -1.958043388816E-02
     744  -6.250918546016E+00  -1.630494153888E-02
     745  -5.454942018445E+00  -1.422871055734E-02
     746  -5.424374537187E+00  -1.414897811622E-02
     747  -6.756769213962E+00  -1.762440611158E-02
     748  -9.715734385924E+00  -2.534259245320E-02
     749  -1.383280493675E+01  -3.608158931399E-02
     750  -1.804201818406E+01  -4.706093185650E-02
     751  -2.116935696638E+01  -5.521830515174E-02
     752  -2.243959665416E+01  -5.853160762035E-02
     753  -2.169122433266E+01  -5.657954779721E-02
     754  -1.922751767439E+01  -5.015319737587E-02
     755  -1.555920160045E+01  -4.058473496646E-02
     756  -1.127498844651E+01  -2.940976212034E-02
     757  -7.059772501958E+00  -1.841476209854E-02
     758  -3.769875863012E+00  -9.833371704139E-03
     759  -2.348150047463E+00  -6.124931714688E-03
     760  -3.447179120038E+00  -8.991647165538E-03
     761  -6.971750438717E+00  -1.818516470662E-02
     762  -1.195913768067E+01  -3.119430197393E-02
     763  -1.692093890942E+01  -4.413670049772E-02
     764  -2.039883175849E+01  -5.320846157814E-02
     765  -2.152746683697E+01  -5.615240155076E-02
     766  -2.052417848356E+01  -5.353541689026E-02
     767  -1.881729779141E+01  -4.908317684034E-02
     768  -1.838839177647E+01  -4.796441526189E-02
     769  -2.052417547540E+01  -5.353540904378E-02
     770  -2.492267347967E+01  -6.500848332725E-02
     771  -2.982732032417E+01  -7.780179993821E-02
     772  -3.298399207085E+01  -8.603568555169E-02
     773  -3.270018930637E+01  -8.529541235035E-02
     774  -2.858239811742E+01  -7.455453577182E-02
     775  -2.179762154519E+01  -5.685707506261E-02
     776  -1.467406729333E+01  -3.827594418230E-02
     777  -9.704412936351E+00  -2.531306150154E-02
     778  -8.478510936688E+00  -2.211540978207E-02
     779  -1.114439986511E+01  -2.906913391190E-02
     780  -1.654228740652E+01  -4.314902315511E-02
     781  -2.277975661860E+01  -5.941888335325E-02
     782  -2.803713137919E+01  -7.313225803383E-02
     783  -3.125633377030E+01  -8.152924903644E-02
     784  -3.229456831799E+01  -8.423738760506E-02
     785  -3.162305754016E+01  -8.248581399317E-02
     786  -3.003667344950E+01  -7.834787815764E-02
     787  -2.850681732696E+01  -7.435739028658E-02
     788  -2.786704101869E+01  -7.268859309661E-02
     789  -2.842788116154E+01  -7.415149261683E-02
     790  -2.993055921049E+01  -7.807108900248E-02
     791  -3.185869835233E+01  -8.310046120674E-02
     792  -3.375412831910E+01  -8.804451456014E-02
     793  -3.527684697987E+01  -9.201638502385E-02
     794  -3.607389107274E+01  -9.409540065053E-02
     795  -3.569466612242E+01  -9.310622752348E-02
     796  -3.376191530020E+01  -8.806482617845E-02
     797  -3.042401381196E+01  -7.935821958493E-02
     798  -2.660435644963E+01  -6.939499745479E-02
     799  -2.348889602035E+01  -6.126860774228E-02
     800  -2.157004141063E+01  -5.626345337932E-02
     801  -2.038275185263E+01  -5.316651863437E-02
     802  -1.925448918124E+01  -5.022355005110E-02
     803  -1.807189679434E+01  -4.713886744153E-02
     804  -1.719441390384E+01  -4.485003466830E-02
     805  -1.685492385519E+01  -4.396450634866E-02
     806  -1.689532205529E+01  -4.406988130853E-02
     807  -1.695584382109E+01  -4.422774672396E-02
     808  -1.677876104106E+01  -4.376584270863E-02
     809  -1.642025878113E+01  -4.283072279839E-02
     810  -1.620861029605E+01  -4.227865734582E-02
     811  -1.641914056815E+01  -4.282780604350E-02
     812  -1.698208255928E+01  -4.429618804009E-02
     813  -1.760209739732E+01  -4.591343926693E-02
     814  -1.814414580759E+01  -4.732732229479E-02
     815  -1.861929775183E+01  -4.856671209262E-02
     816  -1.877221659919E+01  -4.896558672967E-02
     817  -1.804818458036E+01  -4.707701632960E-02
     818  -1.607686764174E+01  -4.193501884521E-02
     819  -1.309242225876E+01  -3.415036973527E-02
     820  -9.921669079309E+00  -2.587975400982E-02
     821  -7.621122128744E+00  -1.987899056037E-02
     822  -7.001039360923E+00  -1.826156214498E-02
     823  -8.363183947982E+00  -2.181459002336E-02
     824  -1.149249877197E+01  -2.997711764012E-02
     825  -1.562526401151E+01  -4.075705264143E-02
     826  -1.947891725103E+01  -5.080894986565E-02
     827  -2.167198710011E+01  -5.652936925950E-02
     828  -2.129640382654E+01  -5.554969510866E-02
     829  -1.822756260542E+01  -4.754490727880E-02
     830  -1.314901873007E+01  -3.429799638392E-02
     831  -7.307006469946E+00  -1.905964898433E-02
     832  -2.116874219598E+00  -5.521670158015E-03
     833   1.236030159714E+00   3.224070086033E-03
     834   2.254941837437E+00   5.881806739655E-03
     835   1.493928861516E+00   3.896774941309E-03
     836   4.575926767746E-01   1.193588076458E-03
     837   8.949366701774E-01   2.334359339484E-03
     838   3.767344869762E+00   9.826769842880E-03
     839   8.586827547622E+00   2.239794362025E-02
     840   1.367058307795E+01   3.565844863401E-02
     841   1.711711973476E+01   4.464841999378E-02
     842   1.774217447985E+01   4.627881735095E-02
     843   1.535663033174E+01   4.005634659133E-02
     844   1.042286855648E+01   2.718708638256E-02
     845   3.645422021649E+00   9.508745396376E-03
     846  -4.215523095440E+00  -1.099580119641E-02
     847  -1.239164448474E+01  -3.232245587699E-02
     848  -2.011419614084E+01  -5.246601595649E-02
     849  -2.657537275891E+01  -6.931939618447E-02
     850  -3.093710121238E+01  -8.069656050341E-02
     851  -3.251771614437E+01  -8.481944802334E-02
     852  -3.102696804134E+01  -8.093096979569E-02
     853  -2.674420525497E+01  -6.975978009891E-02
     854  -2.059547554865E+01  -5.372138867501E-02
     855  -1.404295528747E+01  -3.662974702196E-02
     856  -8.610744354014E+00  -2.246032839253E-02
     857  -5.219424152283E+00  -1.361438403702E-02
     858  -3.735524319874E+00  -9.743768888405E-03
     859  -3.031923964930E+00  -7.908492589468E-03
     860  -1.696564946940E+00  -4.425332384855E-03
     861   9.597648692397E-01   2.503457686871E-03
     862   4.286544443028E+00   1.118105379760E-02
     863   6.591409746989E+00   1.719308127155E-02
     864   6.221043476446E+00   1.622701518946E-02
     865   2.544890280015E+00   6.638110372591E-03
     866  -3.923657547914E+00  -1.023449697295E-02
     867  -1.199773448152E+01  -3.129497815084E-02
     868  -2.025489489410E+01  -5.283301561096E-02
     869  -2.738083417417E+01  -7.142036761625E-02
     870  -3.247504780372E+01  -8.470815161231E-02
     871  -3.518013012650E+01  -9.176410807793E-02
     872  -3.551525628242E+01  -9.263825358794E-02
     873  -3.361710398216E+01  -8.768709927999E-02
     874  -2.960033466607E+01  -7.720972889166E-02
     875  -2.365303034498E+01  -6.169673691208E-02
     876  -1.639401267905E+01  -4.276226227425E-02
     877  -9.073707165401E+00  -2.366792396729E-02
     878  -3.124878140064E+00  -8.150954938031E-03
     879   6.039251733847E-01   1.575282828181E-03
     880   2.258553389886E+00   5.891227139411E-03
     881   2.812294738127E+00   7.335610111974E-03
     882   3.440096928761E+00   8.973173926141E-03
     883   4.815483086274E+00   1.256074121350E-02
     884   6.810263595845E+00   1.776394124755E-02
     885   8.836126136599E+00   2.304821587849E-02
     886   1.042971341784E+01   2.720494056887E-02
     887   1.144227250854E+01   2.984610708817E-02
     888   1.183226975336E+01   3.086337874676E-02
     889   1.155351858154E+01   3.013628215658E-02
     890   1.071826046083E+01   2.795758878089E-02
     891   9.789157523570E+00   2.553410990109E-02
     892   9.550599653049E+00   2.491185381123E-02
     893   1.078587507481E+01   2.813395523327E-02
     894   1.372166652011E+01   3.579169505720E-02
     895   1.758375887940E+01   4.586560494301E-02
     896   2.074596111845E+01   5.411391633312E-02
     897   2.155470995793E+01   5.622346270624E-02
     898   1.930166028255E+01   5.034659149589E-02
     899   1.464645483136E+01   3.820391963504E-02
     900   9.105082570232E+00   2.374976380215E-02
     901   3.986241776616E+00   1.039774213168E-02
     902  -2.810514233744E-01  -7.330965831350E-04
     903  -3.977442816334E+00  -1.037479085948E-02
     904  -7.473635005024E+00  -1.949428407087E-02
     905  -1.072493446716E+01  -2.797499730769E-02
     906  -1.318674190368E+01  -3.439639378519E-02
     907  -1.423802304960E+01  -3.713856319580E-02
     908  -1.370328993503E+01  -3.574376143863E-02
     909  -1.200823536941E+01  -3.132236874341E-02
     910  -9.947164996181E+00  -2.594625774539E-02
     911  -8.374558320086E+00  -2.184425901854E-02
     912  -7.963112636499E+00  -2.077104109578E-02
     913  -8.924977883717E+00  -2.327997742389E-02
     914  -1.077650904293E+01  -2.810952480739E-02
     915  -1.249771506915E+01  -3.259913116321E-02
     916  -1.315489840027E+01  -3.431333295858E-02
     917  -1.248449869502E+01  -3.256465747652E-02
     918  -1.093710930242E+01  -2.852843569590E-02
     919  -9.272572929988E+00  -2.418664687846E-02
     920  -8.141455805093E+00  -2.123623271784E-02
     921  -7.813450928878E+00  -2.038066240577E-02
     922  -8.054875756080E+00  -2.101039668635E-02
     923  -8.235661916312E+00  -2.148196062562E-02
     924  -7.745548390170E+00  -2.020354492842E-02
     925  -6.410344272138E+00  -1.672078876599E-02
     926  -4.492328146755E+00  -1.171782151169E-02
     927  -2.402418658556E+00  -6.266486355776E-03
     928  -3.954511846287E-01  -1.031497754992E-03
     929   1.598479803451E+00   4.169486381001E-03
     930   3.857135268539E+00   1.006097977411E-02
     931   6.529413305251E+00   1.703136930063E-02
     932   9.390971300111E+00   2.449547805086E-02
     933   1.198651862986E+01   3.126572264156E-02
     934   1.410705923447E+01   3.679695622497E-02
     935   1.596844600960E+01   4.165221106894E-02
     936   1.783208415622E+01   4.651333840672E-02
     937   1.952610724946E+01   5.093204060182E-02
     938   2.038933854689E+01   5.318369941575E-02
     939   1.975393519008E+01   5.152630866427E-02
     940   1.739210808032E+01   4.536570160049E-02
     941   1.350665487537E+01   3.523085711447E-02
     942   8.626029344782E+00   2.250019787396E-02
     943   3.572325211821E+00   9.318079144345E-03
     944  -7.181151018190E-01  -1.873136670580E-03
     945  -3.408276186917E+00  -8.890172470968E-03
     946  -3.952394696171E+00  -1.030945516011E-02
     947  -2.459558024433E+00  -6.415529094589E-03
     948   9.895819181105E-02   2.581232694675E-04
     949   2.359905274284E+00   6.155594134087E-03
     950   3.347756728815E+00   8.732313074937E-03
     951   2.832786800852E+00   7.389061757885E-03
     952   1.199698124617E+00   3.129301340626E-03
     953  -8.768446092938E-01  -2.287167875885E-03
     954  -2.714770721719E+00  -7.081227756091E-03
     955  -3.861649351846E+00  -1.007275434195E-02
     956  -4.271894166550E+00  -1.114283990955E-02
     957  -4.240157031770E+00  -1.106005653565E-02
     958  -4.090297642401E+00  -1.066916221113E-02
     959  -3.923119164262E+00  -1.023309264910E-02
     960  -3.643931939459E+00  -9.504858655120E-03
     961  -3.191493439825E+00  -8.324714771919E-03
     962  -2.801915106116E+00  -7.308535804112E-03
     963  -3.005776764918E+00  -7.840290042198E-03
     964  -4.309799062982E+00  -1.124171131794E-02
     965  -6.923423548325E+00  -1.805910849315E-02
     966  -1.063414103511E+01  -2.773817105715E-02
     967  -1.474314218231E+01  -3.845611962665E-02
     968  -1.816029301734E+01  -4.736944079451E-02
     969  -1.986400078755E+01  -5.181340457167E-02
     970  -1.963719271332E+01  -5.122179673618E-02
     971  -1.833636830097E+01  -4.782871684887E-02
     972  -1.716482872590E+01  -4.477286447432E-02
     973  -1.669520920775E+01  -4.354790549708E-02
     974  -1.673089872644E+01  -4.364099829799E-02
     975  -1.687186557099E+01  -4.400869724375E-02
     976  -1.697834944480E+01  -4.428645055705E-02
     977  -1.720564905646E+01  -4.487934052234E-02
     978  -1.773506490271E+01  -4.626027267806E-02
     979  -1.839888865525E+01  -4.799179539708E-02
     980  -1.858412895235E+01  -4.847497753948E-02
     981  -1.764821895085E+01  -4.603374306365E-02
     982  -1.545182194256E+01  -4.030464508345E-02
     983  -1.251599003503E+01  -3.264679971753E-02
     984  -9.794665620501E+00  -2.554847726131E-02
     985  -8.236651353158E+00  -2.148454147991E-02
     986  -8.350181483185E+00  -2.178067429933E-02
     987  -1.001140840123E+01  -2.611383071180E-02
     988  -1.262461637931E+01  -3.293014146644E-02
     989  -1.552142846143E+01  -4.048620723508E-02
     990  -1.820755490852E+01  -4.749271905626E-02
     991  -2.029297550411E+01  -5.293234535193E-02
     992  -2.150105857069E+01  -5.608351803634E-02
     993  -2.200312763847E+01  -5.739311865559E-02
     994  -2.251328512941E+01  -5.872381717680E-02
     995  -2.364401598312E+01  -6.167322378483E-02
     996  -2.521958938623E+01  -6.578296094408E-02
     997  -2.639900088008E+01  -6.885934648901E-02
     998  -2.634652417445E+01  -6.872246586720E-02
     999  -2.483247145412E+01  -6.477319970575E-02
    1000  -2.248615338780E+01  -5.865304654404E-02
